cooplabmst_id,dsp_sample_id,dsp_pedon_id,layer_no_lab,dsp_pedon,sand_pct,silt_pct,clay_pct_lab,texture,bulk_density,water_content,soc_pct,tc_pct,tn_pct,kssl_wsa,yoder_agg_stab_mwd,yoder_agg_stab_total_ws,yoder_ws_2_8,yoder_ws_pt5_2,yoder_ws_250_500,yoder_ws_53_250,ec,p_h,soil_respiration,bglucosidase,bglucosaminidase,alkaline_phosphatase,acid_phosphatase,phosphodiesterase,arylsulfatase,pox_c,ace,weoc,weon,effervescence,plfa_id,kssl_labsampnum,hzdesg,hrzdep_t,hrzdep_b,layerdes_id,layer_no_field,field_texture,coarse_frag_volume,clay_pct_field,color_moist_hue,color_moist_value,color_moist_chroma,color_dry_hue,color_dry_value,color_dry_chroma,depletions_knd,depletions_col_h,depletions_col_v,depletions_col_c,ped_surf_feat_knd,ped_surf_feat_amt,ped_surf_feat_loc,conc_knd,conc_qty,conc_size,conc_cont,conc_col_h,conc_col_v,conc_col_c,conc_mst,conc_shp,conc_loc,structure_grade,structure_size,structure_type,consistence_rup_res_mst,consistence_rup_res_dry,consistence_stk,consistence_pls,roots_qty1,roots_sz1,roots_qty2,roots_sz2,roots_qty3,roots_sz3,roots_loc,pores_qty1,pores_sz1,pores_qty2,pores_sz2,pores_qty3,pores_sz3,pores_shp,roots_qty4,roots_sz4,roots_qty5,roots_sz5,pores_qty4,pores_sz4,pores_qty5,pores_sz5,dsp_plot_id,dspplotmgt_id,label_full,label,lu,till,trt,explanation,gen_state,site,project,soil,genhz,bd_fill,soc_fill,coarse_frag_fill,hrzdepth,cf_mult,soc_stock_hrz
1086,JoV3 - 1 - 1,JoV3 - 1,1,S2019OR053014,13.2,50.6,36.2,,1.11,NA,4.314,NA,0.29,88.97213618,NA,0.545833333,0.365555556,NA,0.175555556,0.004722222,NA,6.3,57.02202358,156.9230769,68.79806061,5.224489796,424.5494949,NA,-3.404162457,814.6998182,11.90209873,NA,NA,NA,OR-053-SW-014A-WV-0220-070819,19N03474,Ap,0,5,939,1,L,22,23,7.5YR,3,2,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,M,GR,NA,NA,NA,NA,3,VF,3,,2,M,,2,VF,3,FALSE,3,M,DT,3,,2,VC,NA,C,NA,VC,JoV3,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,A,1.11,4.314,22,5,0.78,18.675306000000003
1091,JoV3 - 2 - 1,JoV3 - 2,1,S2019OR053014,NA,NA,NA,,1.11,NA,3.854,NA,0.26,84.77061022,NA,0.823153803,0.601054969,NA,0.190172127,0.031926707,NA,NA,41.58159277,159.3402062,45.23088576,17.10187019,295.4666667,NA,0.977115444,160.4477051,10.04482653,NA,NA,NA,OR-053-SW-014B-WV-0225-070819,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoV3,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,A,1.11,3.854,0,5,1,21.3897
1096,JoV3 - 3 - 1,JoV3 - 3,1,S2019OR053014,NA,NA,NA,,1.11,NA,4.314,NA,0.294,90.01877539,NA,0.780216727,0.370936371,NA,0.350097249,0.059183106,NA,NA,43.15392998,178.3592433,51.54286858,135.6877642,250.0681515,NA,5.191243099,794.300816,12.17833455,NA,NA,NA,OR-053-SW-014C-WV-0230-070819,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoV3,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,A,1.11,4.314,0,5,1,23.942700000000002
1005,JoXT1 - 1 - 1,JoXT1 - 1,1,S2019OR003009,14.7,41.5,43.8,,1.4,NA,3.006,NA,0.224,63.90932919,0.175111418,0.636991982,0.055847387,NA,0.374896323,0.206248272,NA,5.7,6.674527086,21.05641026,2.24,56.42923351,230.922449,NA,34.96,532.802836,7.734374828,NA,NA,NA,OR-003-SW-009A-WV0139-052919,19N03439,Ap,0,5,911,1,SIL,20,24,7.5YR,2,2,7.5YR,4,3,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,F,SBK,NA,NA,NA,NA,2,VF,1,F,NA,M,,2,VF,3,FALSE,NA,M,I,1,C,NA,VC,NA,C,NA,VC,JoXT1,43,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"2-year-old Noble Fir trees planted one year ago. Site has been in Christmas trees since 1955. Used to rototill between rotations, but now limit tillage to some light discing. Left fallow for the summer before planting this crop, and some Sudan grass planted for a year before that.",AG-CROP,OSU9,OregonState,Jory,A,1.4,3.006,20,5,0.8,16.833599999999997
1011,JoXT1 - 2 - 1,JoXT1 - 2,1,S2019OR003009,NA,NA,NA,,1.4,NA,3.448,NA,0.25,48.82202791,0.187402222,0.641944444,0.062777778,NA,0.358055556,0.221111111,NA,NA,5.629279317,30.518666670000002,3.788190476,28.41212121,93.63137255,NA,1.116092969,497.0820066,9.865336896,NA,NA,NA,OR-003-SW-009B-WV0145-052919,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoXT1,43,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"2-year-old Noble Fir trees planted one year ago. Site has been in Christmas trees since 1955. Used to rototill between rotations, but now limit tillage to some light discing. Left fallow for the summer before planting this crop, and some Sudan grass planted for a year before that.",AG-CROP,OSU9,OregonState,Jory,A,1.4,3.448,0,5,1,24.135999999999996
1017,JoXT1 - 3 - 1,JoXT1 - 3,1,S2019OR003009,NA,NA,NA,,1.4,NA,3.583,NA,0.259,60.45311755,0.527231816,0.720710716,0.23431427,NA,0.377290394,0.109106052,NA,NA,9.396852884,39.9571644,9.157278351,45.45982272,93.12925646,NA,6.866854108,611.6674028,9.463076434,NA,NA,NA,OR-003-SW-009C-WV-0151-052919,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoXT1,43,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"2-year-old Noble Fir trees planted one year ago. Site has been in Christmas trees since 1955. Used to rototill between rotations, but now limit tillage to some light discing. Left fallow for the summer before planting this crop, and some Sudan grass planted for a year before that.",AG-CROP,OSU9,OregonState,Jory,A,1.4,3.583,0,5,1,25.080999999999996
1053,JoXT2 - 1 - 1,JoXT2 - 1,1,S2019OR053012,14.2,48.2,37.6,,1.29,NA,2.563,NA,0.216,25.30373648,NA,0.509585996,0.021950542,NA,0.303695471,0.183939983,NA,5,4.307902008,18.14575734,5.959183673,10.45116768,468.9959435,NA,4.894060606,315.2911617,6.828015813,NA,NA,NA,OR-053-SW-012A-WV-0187-062819,19N03461,Ap,0,5,928,1,SIL,20,25,5YR,3,2,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CO,PL,NA,NA,NA,NA,NA,VF,1,F,NA,M,,2,VF,NA,FALSE,NA,M,DT,1,C,NA,VC,NA,C,NA,VC,JoXT2,44,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"9 years planted in noble fir. Prior to planting, was tilled to 25 cm, limed, and left fallow for 1 year with a sudangrass cover crop.",AG-CROP,OSU12,OregonState,Jory,A,1.29,2.563,20,5,0.8,13.225080000000004
1059,JoXT2 - 2 - 1,JoXT2 - 2,1,S2019OR053012,NA,NA,NA,,1.29,NA,2.373,NA,0.208,19.88462314,NA,0.578918169,0.046601942,NA,0.343411928,0.1889043,NA,NA,3.377224892,18.21782178,5.280095068,32.70353398,99.104,NA,0.205575758,339.2398845,5.431560981,NA,NA,NA,OR-053-SW-012B-WV-0193-062819,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoXT2,44,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"9 years planted in noble fir. Prior to planting, was tilled to 25 cm, limed, and left fallow for 1 year with a sudangrass cover crop.",AG-CROP,OSU12,OregonState,Jory,A,1.29,2.373,0,5,1,15.305850000000001
1065,JoXT2 - 3 - 1,JoXT2 - 3,1,S2019OR053012,NA,NA,NA,,1.29,NA,2.525,NA,0.198,34.68065626,NA,0.577061927,0.042765898,NA,0.35212441,0.182171619,NA,NA,4.88890263,14.94964706,35.10733778,32.31410526,119.9969541,NA,3.35049505,363.812113,6.316279402,NA,NA,NA,OR-053-SW-012C-WV-0199-062819,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoXT2,44,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"9 years planted in noble fir. Prior to planting, was tilled to 25 cm, limed, and left fallow for 1 year with a sudangrass cover crop.",AG-CROP,OSU12,OregonState,Jory,A,1.29,2.525,0,5,1,16.28625
1071,JoXT3 - 1 - 1,JoXT3 - 1,1,S2019OR047013,22.8,39.6,37.6,,1.2,NA,2.663,NA,0.209,57.86721745,NA,0.575673424,0.069147459,NA,0.408219939,0.098306026,NA,5.6,5.666830346,30.67825424,5.146839299,9.725490196,240.7306139,NA,4.659712157,499.9978523,5.656877759,NA,NA,NA,OR-047-SW-013A-WV-0205-070119,19N03468,Ap,0,5,934,1,SIL,15,22,7.5YR,4,2,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,F,GR,NA,NA,NA,NA,1,VF,NA,,NA,M,,3,VF,NA,FALSE,NA,M,I,NA,,NA,VC,NA,C,NA,VC,JoXT3,45,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"Property bought in 2015 by landowner, planted in noble fir in 2016 at the location of the pit. Some grand fir and Douglas-fir observed in other parts of plot.",AG-CROP,OSU13,OregonState,Jory,A,1.2,2.663,15,5,0.85,13.581299999999999
1076,JoXT3 - 2 - 1,JoXT3 - 2,1,S2019OR047013,NA,NA,NA,,1.2,NA,2.702,NA,0.216,53.19704713,NA,0.42154957,0.034157179,NA,0.289086365,0.098306026,NA,NA,5.915125045,28.51363265,6.607226504,4.602455446,161.424,NA,0.54368932,462.8991678,4.345712329,NA,NA,NA,OR-047-SW-013B-WV-0210-070119,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoXT3,45,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"Property bought in 2015 by landowner, planted in noble fir in 2016 at the location of the pit. Some grand fir and Douglas-fir observed in other parts of plot.",AG-CROP,OSU13,OregonState,Jory,A,1.2,2.702,0,5,1,16.212
1081,JoXT3 - 3 - 1,JoXT3 - 3,1,S2019OR047013,NA,NA,NA,,1.2,NA,2.676,NA,0.213,54.1044567,NA,0.41400389,0.008613504,NA,0.338983051,0.066407335,NA,NA,6.464816912,34.12486025,5.696006406,21.02444857,483.1892277,NA,0.181493957,505.290954,5.457020504,NA,NA,NA,OR-047-SW-013C-WV-0215-070119,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoXT3,45,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"Property bought in 2015 by landowner, planted in noble fir in 2016 at the location of the pit. Some grand fir and Douglas-fir observed in other parts of plot.",AG-CROP,OSU13,OregonState,Jory,A,1.2,2.676,0,5,1,16.056
951,WoCT1 - 1 - 1,WoCT1 - 1,1,S2019OR047006,15.7,65.1,19.2,,1.28,NA,1.934,NA,0.169,0,0.137014424,0.590291262,0.044660194,NA,0.215811373,0.329819695,NA,6.1,12.35549531,56.16,16.96,76.88497345,163.31532670000001,NA,2.315311355,102.4004464,5.852916085,NA,NA,NA,OR-047-SW-006A-WV0085-052219,19N03418,Ap,0,5,893,1,SIL,25,18,10YR,3,2,10YR,3,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,F,GR,NA,NA,NA,NA,3,VF,NA,F,NA,M,,3,VF,NA,FALSE,NA,M,I,NA,C,NA,VC,NA,C,NA,VC,WoCT1,86,BAU - Conventional till,BAU,CROP,Till,Conventional till,"Perennial ryegrass, tilled regularly (~2-3 years) to a depth of ~12 inches (30 cm)",AG-CROP,OSU6,OregonState,Woodburn,A,1.28,1.934,25,5,0.75,9.283199999999999
958,WoCT1 - 2 - 1,WoCT1 - 2,1,S2019OR047006,NA,NA,NA,,1.28,NA,2.012,NA,0.17,24.16594313,0.32773598,0.609106052,0.141588007,NA,0.227373681,0.240144364,NA,NA,13.98796267,86.62626263,24.26344554,20.75197089,1411.929859,NA,8.48,660.3310867,5.538490977,NA,NA,NA,OR-047-SW-006B-WV0092-052219,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoCT1,86,BAU - Conventional till,BAU,CROP,Till,Conventional till,"Perennial ryegrass, tilled regularly (~2-3 years) to a depth of ~12 inches (30 cm)",AG-CROP,OSU6,OregonState,Woodburn,A,1.28,2.012,0,5,1,12.8768
965,WoCT1 - 3 - 1,WoCT1 - 3,1,S2019OR047006,NA,NA,NA,,1.28,NA,1.838,NA,0.16,17.231894,0.0521475,0.548333333,0.001666667,NA,0.228055556,0.318611111,NA,NA,10.05720675,71.36633663,22.90661386,28.99777954,866.4863286,NA,7.391608392,615.286323,3.990551985,NA,NA,NA,OR-047-SW-006C-WV0099-052219,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoCT1,86,BAU - Conventional till,BAU,CROP,Till,Conventional till,"Perennial ryegrass, tilled regularly (~2-3 years) to a depth of ~12 inches (30 cm)",AG-CROP,OSU6,OregonState,Woodburn,A,1.28,1.838,0,5,1,11.763200000000001
1116,WoCT2 - 1 - 1,WoCT2 - 1,1,S2019OR047016,4.7,72.8,22.5,,1.22,NA,1.901,NA,0.162,2.382729969,NA,0.508055556,0.003055556,NA,0.119444444,0.385555556,NA,5.8,10.43801834,64.23762376,11.32492929,123.52,85.84399146,NA,1.858590565,484.9152671,4.993657187,NA,NA,NA,OR-047-SW-016A-WV0250-071519,19N03486,Ap,0,5,949,1,SIL,5,25,10YR,4,2,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CO,PL,NA,NA,NA,NA,3,VF,3,,NA,M,,3,VF,2,FALSE,NA,M,I,3,,NA,VC,NA,C,NA,VC,WoCT2,87,BAU - Conventional till,BAU,CROP,Till,Conventional till,"Perennial ryegrass, planted in 2016. It was planted to onions beforehand. The ryegrass typically stays in for 3 years. <a0>Then the grower row crops the ground for 2-3 years, and the max depth they reach is 18<94>.",AG-CROP,OSU16,OregonState,Woodburn,A,1.22,1.901,5,5,0.95,11.016295
1121,WoCT2 - 2 - 1,WoCT2 - 2,1,S2019OR047016,NA,NA,NA,,1.22,NA,2.258,NA,0.19,19.10889891,NA,0.664166667,0.078055556,NA,0.253333333,0.332777778,NA,NA,16.01803001,115.8787879,15.18685149,111.68,718.3567059,NA,7.595959596,571.9052309,5.661969664,NA,NA,NA,OR-047-SW-016B-WV0255-071519,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoCT2,87,BAU - Conventional till,BAU,CROP,Till,Conventional till,"Perennial ryegrass, planted in 2016. It was planted to onions beforehand. The ryegrass typically stays in for 3 years. <a0>Then the grower row crops the ground for 2-3 years, and the max depth they reach is 18<94>.",AG-CROP,OSU16,OregonState,Woodburn,A,1.22,2.258,0,5,1,13.773800000000001
1126,WoCT2 - 3 - 1,WoCT2 - 3,1,S2019OR047016,NA,NA,NA,,1.22,NA,2.388,NA,0.199,10.87876357,NA,0.555,0.039444444,NA,0.185833333,0.329722222,NA,NA,9.626644123,73.74257426,12.07843137,80.8,177.0456471,NA,59.31313131,528.1363419,5.576680262,NA,NA,NA,OR-047-SW-016C-WV0260-071519,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoCT2,87,BAU - Conventional till,BAU,CROP,Till,Conventional till,"Perennial ryegrass, planted in 2016. It was planted to onions beforehand. The ryegrass typically stays in for 3 years. <a0>Then the grower row crops the ground for 2-3 years, and the max depth they reach is 18<94>.",AG-CROP,OSU16,OregonState,Woodburn,A,1.22,2.388,0,5,1,14.5668
1131,WoCT3 - 1 - 1,WoCT3 - 1,1,S2019OR071017,6.8,74.7,18.5,,1.35,NA,1.628,NA,0.133,12.31079165,NA,0.513333333,0.051388889,NA,0.215277778,0.246666667,NA,5.5,11.81156045,62.94949495,21.86917647,30.4,123.52,NA,15.29052334,526.065219,6.700718198,NA,NA,NA,OR-047-SW-017A-WV0265-071519,19N03492,Ap,0,5,954,1,SIL,5,25,10YR,3,3,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CO,PL,NA,NA,NA,NA,2,VF,2,,NA,M,,2,VF,NA,FALSE,NA,M,DT,2,,NA,VC,NA,C,NA,VC,WoCT3,88,BAU - Conventional till,BAU,CROP,Till,Conventional till,Perennial ryegrass field planted in 2016. Tilled to corn and peas beforehand.,AG-CROP,OSU17,OregonState,Woodburn,A,1.35,1.628,5,5,0.95,10.43955
1136,WoCT3 - 2 - 1,WoCT3 - 2,1,S2019OR071017,NA,NA,NA,,1.35,NA,1.798,NA,0.15,20.16173166,NA,0.51931092,0.06779661,NA,0.194498472,0.257015838,NA,NA,13.42533472,718.592,17.30344554,53.92,111.2248713,NA,7.799836735,475.4962361,7.328295438,NA,NA,NA,OR-047-SW-017B-WV0270-071519,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoCT3,88,BAU - Conventional till,BAU,CROP,Till,Conventional till,Perennial ryegrass field planted in 2016. Tilled to corn and peas beforehand.,AG-CROP,OSU17,OregonState,Woodburn,A,1.35,1.798,0,5,1,12.136500000000002
1141,WoCT3 - 3 - 1,WoCT3 - 3,1,S2019OR071017,NA,NA,NA,,1.35,NA,1.665,NA,0.14,14.1688734,NA,0.577895029,0.035267981,NA,0.250485976,0.292141072,NA,NA,14.36892476,39.04,16.25763518,19.12,99.88054805,NA,5.072776699,422.7026039,5.761261803,NA,NA,NA,OR-071-SW-017C-WV0275-071619,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoCT3,88,BAU - Conventional till,BAU,CROP,Till,Conventional till,Perennial ryegrass field planted in 2016. Tilled to corn and peas beforehand.,AG-CROP,OSU17,OregonState,Woodburn,A,1.35,1.665,0,5,1,11.238750000000001
933,WoH1 - 1 - 1,WoH1 - 1,1,S2019OR047005,13.1,71.1,15.8,,1.21,NA,5.152,NA,0.326,21.7365177,0.04424092,0.327418908,0.0085944,NA,0.116717494,0.202107014,NA,6.5,22.79411473,153.92,26.72,67.05977421,1866.321258,NA,17.75902041,282.3106157,16.77250546,NA,NA,NA,OR-047-SW-005A-WV0067-052219,19N03411,A,0,5,887,1,SIL,15,16,10YR,5,2,10YR,3,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,PL,NA,NA,NA,NA,1,VF,NA,F,NA,M,,NA,VF,1,FALSE,NA,M,DT,NA,C,NA,VC,NA,C,NA,VC,WoH1,89,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Hazelnut orchard is about 30 years old, no ground cover evident. No tillage occurs now, but heavy equipment is often driven over the surface, especially for harvest.",Reference,OSU5,OregonState,Woodburn,A,1.21,5.152,15,5,0.85,26.49416
939,WoH1 - 2 - 1,WoH1 - 2,1,S2019OR047005,NA,NA,NA,,1.21,NA,4.609,NA,0.299,23.43047219,0.727644068,0.609891637,0.353709364,NA,0.076410114,0.179772159,NA,NA,16.64802062,174.48,20.54146535,40.27569231,1356.731406,NA,4.589291551,347.0368296,14.95724148,NA,NA,NA,OR-047-SW-005B-WV0073-052219,,A,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoH1,89,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Hazelnut orchard is about 30 years old, no ground cover evident. No tillage occurs now, but heavy equipment is often driven over the surface, especially for harvest.",Reference,OSU5,OregonState,Woodburn,A,1.21,4.609,0,5,1,27.884449999999998
945,WoH1 - 3 - 1,WoH1 - 3,1,S2019OR047005,NA,NA,NA,,1.21,NA,3.801,NA,0.263,5.646501648,0.115972061,0.476071923,0.042600277,NA,0.089626556,0.34384509,NA,NA,20.33739214,59.98605941,18.54593939,58.68983336,525.7264926,NA,8.214269674,567.0190933,14.05215544,NA,NA,NA,OR-047-SW-005C-WV0079-052219,,A,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoH1,89,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Hazelnut orchard is about 30 years old, no ground cover evident. No tillage occurs now, but heavy equipment is often driven over the surface, especially for harvest.",Reference,OSU5,OregonState,Woodburn,A,1.21,3.801,0,5,1,22.99605
990,WoH2 - 1 - 1,WoH2 - 1,1,S2019OR053008,5.5,72.4,22.1,,1.54,NA,5.289,NA,0.394,45.56450376,0.703745364,0.664267921,0.334624965,NA,0.195682259,0.133960697,NA,5.2,24.6829035,86.12245545,19.92943872,58.02706951,776.672,NA,6.128733286,785.9196822,17.13700096,NA,NA,NA,OR-053-SW-008A-WV0124-052819,19N03433,Ap,0,5,906,1,SIL,15,25,10YR,4,2,10YR,3,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,CO,PL,NA,NA,NA,NA,2,VF,NA,F,NA,M,,NA,VF,NA,FALSE,2,M,DT,NA,C,NA,VC,2,C,NA,VC,WoH2,90,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Mature hazelnut orchard, about 25 years old",Reference,OSU8,OregonState,Woodburn,A,1.54,5.289,15,5,0.85,34.616505
995,WoH2 - 2 - 1,WoH2 - 2,1,S2019OR053008,NA,NA,NA,,1.54,NA,2.735,NA,0.23,28.92229308,0.32718331,0.548539638,0.144089013,NA,0.201947149,0.202503477,NA,NA,8.367717442,22.4,4,27.48018965,60.1014172,NA,5.762309278,553.422661,9.805507017,NA,NA,NA,OR-053-SW-008B-WV0129-052819,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoH2,90,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Mature hazelnut orchard, about 25 years old",Reference,OSU8,OregonState,Woodburn,A,1.54,2.735,0,5,1,21.0595
