DSP_Pedon_ID,Label_full,Label,PLFA_ID_Surface,LU,till,trt,explanation,State,Project,Site,DSP_Plot_ID,Pedon_Num,UserPedonID,Collector,Date_Sampled,pedon_x,pedon_y,Target_Soil_Name,Soil_Sampled_Name,Single_Ring_Infiltration_1,Single_Ring_Infiltration_2,Cornell_Infiltrometer,Saturo_Infiltrometer,Agron_Feature,Residue,Slope_Percent,Slope_Shape,Soil,Pedoderm_Class,PhysicalCrust_dom,PhysicalCrust_sec,BiologicalCrust_dom,BiologicalCrust_sec,Crust_Cev_Clss
NTM - 1 - 2,SHM - no-till,SHM,TX-115-SWSHA-P3-R1B-0_5-06012018,CROP,Till,No Till - Mixed - 1,MNT,AG-CROP,TexasA&MPt-1,Lamesa,NTM - 1,b,NA,NA,NA,-101.946881,32.774275,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTM - 1 - 3,SHM - no-till,SHM,NA,CROP,Till,No Till - Mixed - 1,MNT,AG-CROP,TexasA&MPt-1,Lamesa,NTM - 1,c,NA,NA,NA,-101.946881,32.774275,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTR - 2 - 1,SHM - no-till,SHM,TX-115-SWSHA-P4-R2A-0_5-06012018,CROP,Till,No Till - Rye - 2,RNT,AG-CROP,TexasA&MPt-1,Lamesa,NTR - 2,a,NA,NA,NA,-101.947399,32.775007,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTR - 2 - 2,SHM - no-till,SHM,TX-115-SWSHA-P4-R2B-0_5-06012018,CROP,Till,No Till - Rye - 2,RNT,AG-CROP,TexasA&MPt-1,Lamesa,NTR - 2,b,NA,NA,NA,-101.947399,32.775007,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTR - 2 - 3,SHM - no-till,SHM,TX-115-SWSHA-P4-R2C-0_5-06012018,CROP,Till,No Till - Rye - 2,RNT,AG-CROP,TexasA&MPt-1,Lamesa,NTR - 2,c,NA,NA,NA,-101.947399,32.775007,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTM - 2 - 1,SHM - no-till,SHM,TX-115-SWSHA-P5-R2A-0_5-06012018,CROP,Till,No Till - Mixed - 2,MNT,AG-CROP,TexasA&MPt-1,Lamesa,NTM - 2,a,NA,NA,NA,-101.947229,32.775004,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTM - 2 - 2,SHM - no-till,SHM,TX-115-SWSHA-P5-R2B-0_5-06012018,CROP,Till,No Till - Mixed - 2,MNT,AG-CROP,TexasA&MPt-1,Lamesa,NTM - 2,b,NA,NA,NA,-101.947229,32.775004,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTM - 2 - 3,SHM - no-till,SHM,TX-115-SWSHA-P5-R2C-0_5-06012018,CROP,Till,No Till - Mixed - 2,MNT,AG-CROP,TexasA&MPt-1,Lamesa,NTM - 2,c,NA,NA,NA,-101.947229,32.775004,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
CVT - 2 - 1,BAU,BAU,TX-115-SWSHA-P6-R2A-0_5-06012018,CROP,Till,Conv Till - 2,CT,AG-CROP,TexasA&MPt-1,Lamesa,CVT - 2,a,NA,NA,NA,-101.947051,32.774988,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
CVT - 2 - 2,BAU,BAU,TX-115-SWSHA-P6-R2B-0_5-06012018,CROP,Till,Conv Till - 2,CT,AG-CROP,TexasA&MPt-1,Lamesa,CVT - 2,b,NA,NA,NA,-101.947051,32.774988,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
CVT - 2 - 3,BAU,BAU,TX-115-SW-P6-R2C-0_5-06012018,CROP,Till,Conv Till - 2,CT,AG-CROP,TexasA&MPt-1,Lamesa,CVT - 2,c,NA,NA,NA,-101.947051,32.774988,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTM-3 - 1,SHM - no-till,SHM,TX-115-SW-P7-R3A-0_5-05312018,CROP,Till,No Till - Mixed - 3,MNT,AG-CROP,TexasA&MPt-1,Lamesa,NTM-3,a,NA,NA,NA,-101.94738,32.775739,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTM-3 - 2,SHM - no-till,SHM,TX-115-SW-P7-R3B-0_5-05312018,CROP,Till,No Till - Mixed - 3,MNT,AG-CROP,TexasA&MPt-1,Lamesa,NTM-3,b,NA,NA,NA,-101.94738,32.775739,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTM-3 - 3,SHM - no-till,SHM,TX-115-SW-P7-R3C-0_5-05312018,CROP,Till,No Till - Mixed - 3,MNT,AG-CROP,TexasA&MPt-1,Lamesa,NTM-3,c,NA,NA,NA,-101.94738,32.775739,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
CVT - 3 - 1,BAU,BAU,TX-115-SW-P8-R3A-0_5-05312018,CROP,Till,Conv Till - 3,CT,AG-CROP,TexasA&MPt-1,Lamesa,CVT - 3,a,NA,NA,NA,-101.947185,32.775734,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
CVT - 3 - 2,BAU,BAU,TX-115-SW-P8-R3B-0_5-05312018,CROP,Till,Conv Till - 3,CT,AG-CROP,TexasA&MPt-1,Lamesa,CVT - 3,b,NA,NA,NA,-101.947185,32.775734,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
CVT - 3 - 3,BAU,BAU,TX-115-SW-P8-R3C-0_5-05312018,CROP,Till,Conv Till - 3,CT,AG-CROP,TexasA&MPt-1,Lamesa,CVT - 3,c,NA,NA,NA,-101.947185,32.775734,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTR - 3 - 1,SHM - no-till,SHM,TX-115-SW-P9-R3A-0_5-05312018,CROP,Till,No Till - Rye - 3,RNT,AG-CROP,TexasA&MPt-1,Lamesa,NTR - 3,a,NA,NA,NA,-101.947009,32.775683,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTR - 3 - 2,SHM - no-till,SHM,TX-115-SW-P9-R3B-0_5-05312018,CROP,Till,No Till - Rye - 3,RNT,AG-CROP,TexasA&MPt-1,Lamesa,NTR - 3,b,NA,NA,NA,-101.947009,32.775683,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTR - 3 - 3,SHM - no-till,SHM,TX-115-SW-P9-R3C-0_5-05312018,CROP,Till,No Till - Rye - 3,RNT,AG-CROP,TexasA&MPt-1,Lamesa,NTR - 3,c,NA,NA,NA,-101.947009,32.775683,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
R-1-1,Ref - Native,Ref,TX-375-SWSHA-01-A-05152018,FORAGE,Perennial,Native Rangeland,Native,Reference,TexasA&MPt-2,NA,R-1,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
MT-1-1,BAU,BAU,TX-375-SWSHA-10-A-05152018,CROP,Till,Mulch tillage fallow after sorghum,Mulch tillage fallow after sorghum,AG-CROP,TexasA&MPt-2,NA,MT-1,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
MT-1-2,BAU,BAU,TX-375-SWSHA-11-A-05152018,CROP,Till,Mulch tillage fallow after sorghum,Mulch tillage fallow after sorghum,AG-CROP,TexasA&MPt-2,NA,MT-1,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
MT-1-3,BAU,BAU,TX-375-SWSHA-12-A-05152018,CROP,Till,Mulch tillage fallow after sorghum,Mulch tillage fallow after sorghum,AG-CROP,TexasA&MPt-2,NA,MT-1,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
NT-2-1,SHM - no-till,SHM,TX-375-SWSHA-13-A-05152018,CROP,No-till,no-till fallow after wheat,no-till fallow after wheat,AG-CROP,TexasA&MPt-2,NA,NT-2,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
NT-2-2,SHM - no-till,SHM,TX-375-SWSHA-14-A-05152018,CROP,No-till,no-till fallow after wheat,no-till fallow after wheat,AG-CROP,TexasA&MPt-2,NA,NT-2,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
NT-2-3,SHM - no-till,SHM,TX-375-SWSHA-15-A-05152018,CROP,No-till,no-till fallow after wheat,no-till fallow after wheat,AG-CROP,TexasA&MPt-2,NA,NT-2,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
MT-2-1,BAU,BAU,TX-375-SWSHA-16-A-05152018,CROP,Till,mulch tillage fallow after wheat,mulch tillage fallow after wheat,AG-CROP,TexasA&MPt-2,NA,MT-2,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
MT-2-2,BAU,BAU,TX-375-SWSHA-17-A-05152018,CROP,Till,mulch tillage fallow after wheat,mulch tillage fallow after wheat,AG-CROP,TexasA&MPt-2,NA,MT-2,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
MT-2-3,BAU,BAU,TX-375-SWSHA-18-A-05152018,CROP,Till,mulch tillage fallow after wheat,mulch tillage fallow after wheat,AG-CROP,TexasA&MPt-2,NA,MT-2,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
NT - 3-1,SHM - no-till,SHM,TX-375-SWSHA-19-A-05152018,CROP,No-till,no-till wheat,no-till wheat,AG-CROP,TexasA&MPt-2,NA,NT - 3,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
R-1-2,Ref - Native,Ref,TX-375-SWSHA-02-A-05152018,FORAGE,Perennial,Native Rangeland,Native,Reference,TexasA&MPt-2,NA,R-1,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
NT - 3-2,SHM - no-till,SHM,TX-375-SWSHA-20-A-05152018,CROP,No-till,no-till wheat,no-till wheat,AG-CROP,TexasA&MPt-2,NA,NT - 3,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
NT - 3-3,SHM - no-till,SHM,TX-375-SWSHA-21-A-05152018,CROP,No-till,no-till wheat,no-till wheat,AG-CROP,TexasA&MPt-2,NA,NT - 3,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
MT-3-1,BAU,BAU,TX-375-SWSHA-22-A-05152018,CROP,Till,mulch tillage wheat,mulch tillage wheat,AG-CROP,TexasA&MPt-2,NA,MT-3,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
MT-3-2,BAU,BAU,TX-375-SWSHA-23-A-05152018,CROP,Till,mulch tillage wheat,mulch tillage wheat,AG-CROP,TexasA&MPt-2,NA,MT-3,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
MT-3-3,BAU,BAU,TX-375-SWSHA-24-A-05152018,CROP,Till,mulch tillage wheat,mulch tillage wheat,AG-CROP,TexasA&MPt-2,NA,MT-3,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
R-1-3,Ref - Native,Ref,TX-375-SWSHA-03-A-05152018,FORAGE,Perennial,Native Rangeland,Native,Reference,TexasA&MPt-2,NA,R-1,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
R-2-1,Ref - Native,Ref,TX-375-SWSHA-04-A-05152018,FORAGE,Perennial,Native with introduced species,Native with introduced species,ALT,TexasA&MPt-2,NA,R-2,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
R-2-2,Ref - Native,Ref,TX-375-SWSHA-05-A-05152018,FORAGE,Perennial,Native with introduced species,Native with introduced species,ALT,TexasA&MPt-2,NA,R-2,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
R-2-3,Ref - Native,Ref,TX-375-SWSHA-06-A-05152018,FORAGE,Perennial,Native with introduced species,Native with introduced species,ALT,TexasA&MPt-2,NA,R-2,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
NT-1-1,SHM - no-till,SHM,TX-375-SWSHA-07-A-05152018,CROP,No-till,no-till fallow after sorghum,no-till fallow after sorghum,AG-CROP,TexasA&MPt-2,NA,NT-1,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
NT-1-2,SHM - no-till,SHM,TX-375-SWSHA-08-A-05152018,CROP,No-till,no-till fallow after sorghum,no-till fallow after sorghum,AG-CROP,TexasA&MPt-2,NA,NT-1,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
NT-1-3,SHM - no-till,SHM,TX-375-SWSHA-09-A-05152018,CROP,No-till,no-till fallow after sorghum,no-till fallow after sorghum,AG-CROP,TexasA&MPt-2,NA,NT-1,NA,NA,NA,NA,-102.093806,35.18025,NA,Pullman,NA,NA,NA,NA,NA,NA,NA,NA,Pullman,NA,NA,NA,NA,NA,NA
CON-1,BAU,BAU,MN-099-SW-CON-001-1-102819,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,UnivOfMinnesota,Mower,CON,NA,NA,NA,NA,-92.845294,43.74768,NA,Readlyn,NA,NA,NA,NA,NA,NA,NA,NA,Readlyn,NA,NA,NA,NA,NA,NA
CON-2,BAU,BAU,MN-099-SW-CON-002-1-102819,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,UnivOfMinnesota,Mower,CON,NA,NA,NA,NA,-92.845601,43.747906,NA,Marquis,NA,NA,NA,NA,NA,NA,NA,NA,Marquis,NA,NA,NA,NA,NA,NA
CON-3,BAU,BAU,MN-099-SW-CON-003-1-102819,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,UnivOfMinnesota,Mower,CON,NA,NA,NA,NA,-92.844985,43.747593,NA,Marquis,NA,NA,NA,NA,NA,NA,NA,NA,Marquis,NA,NA,NA,NA,NA,NA
CON-4,BAU,BAU,MN-099-SW-CON-004-1-102819,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,UnivOfMinnesota,Mower,CON,NA,NA,NA,NA,-92.84107,43.750483,NA,Marquis,NA,NA,NA,NA,NA,NA,NA,NA,Marquis,NA,NA,NA,NA,NA,NA
CON-5,BAU,BAU,MN-099-SW-CON-005-1-102819,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,UnivOfMinnesota,Mower,CON,NA,NA,NA,NA,-92.84134,43.75062,NA,Marquis,NA,NA,NA,NA,NA,NA,NA,NA,Marquis,NA,NA,NA,NA,NA,NA
CON-6,BAU,BAU,MN-099-SW-CON-006-1-102819,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,UnivOfMinnesota,Mower,CON,NA,NA,NA,NA,-92.84078,43.75034,NA,Marquis,NA,NA,NA,NA,NA,NA,NA,NA,Marquis,NA,NA,NA,NA,NA,NA
CON-7,BAU,BAU,MN-099-SW-CON-007-1-102919,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,UnivOfMinnesota,Mower,CON,NA,NA,NA,NA,-92.84329,43.75222,NA,Readlyn,NA,NA,NA,NA,NA,NA,NA,NA,Readlyn,NA,NA,NA,NA,NA,NA
CON-8,BAU,BAU,MN-099-SW-CON-008-1-102919,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,UnivOfMinnesota,Mower,CON,NA,NA,NA,NA,-92.843677,43.75218,NA,Readlyn,NA,NA,NA,NA,NA,NA,NA,NA,Readlyn,NA,NA,NA,NA,NA,NA
CON-9,BAU,BAU,MN-099-SW-CON-009-1-102919,CROP,Till,conventional tillage (10cm tillage in Spring; 30cm tillage in fall). Soybean,"Eastern field, 150-acre section with grass waterway running from middle of W border to north-center of section",AG-CROP,UnivOfMinnesota,Mower,CON,NA,NA,NA,NA,-92.842882,43.752284,NA,Readlyn,NA,NA,NA,NA,NA,NA,NA,NA,Readlyn,NA,NA,NA,NA,NA,NA
ALT-1,SHM-no till,SHM,MN-099-SW-ALT-010-1-102919,CROP,No-till,"No-till (cover crop, no-fertilizer). Soybean. Soybean","Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,UnivOfMinnesota,Mower,ALT,NA,NA,NA,NA,-92.85464,43.74984,NA,Marquis,NA,NA,NA,NA,NA,NA,NA,NA,Marquis,NA,NA,NA,NA,NA,NA
ALT-2,SHM-no till,SHM,MN-099-SW-ALT-011-1-102919,CROP,No-till,"No-till (cover crop, no-fertilizer). Soybean. Soybean","Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,UnivOfMinnesota,Mower,ALT,NA,NA,NA,NA,-92.85499,43.74981,NA,Marquis,NA,NA,NA,NA,NA,NA,NA,NA,Marquis,NA,NA,NA,NA,NA,NA
ALT-3,SHM-no till,SHM,MN-099-SW-ALT-012-1-103019,CROP,No-till,"No-till (cover crop, no-fertilizer). Soybean. Soybean","Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,UnivOfMinnesota,Mower,ALT,NA,NA,NA,NA,-92.85457,43.74953,NA,Marquis,NA,NA,NA,NA,NA,NA,NA,NA,Marquis,NA,NA,NA,NA,NA,NA
ALT-4,SHM-no till,SHM,MN-099-SW-ALT-013-1-103019,CROP,No-till,"No-till (cover crop, no-fertilizer). Soybean. Soybean","Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,UnivOfMinnesota,Mower,ALT,NA,NA,NA,NA,-92.85453,43.74922,NA,Readlyn,NA,NA,NA,NA,NA,NA,NA,NA,Readlyn,NA,NA,NA,NA,NA,NA
ALT-5,SHM-no till,SHM,MN-099-SW-ALT-014-1-103019,CROP,No-till,"No-till (cover crop, no-fertilizer). Soybean. Soybean","Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,UnivOfMinnesota,Mower,ALT,NA,NA,NA,NA,-92.85467,43.74899,NA,Readlyn,NA,NA,NA,NA,NA,NA,NA,NA,Readlyn,NA,NA,NA,NA,NA,NA
ALT-6,SHM-no till,SHM,MN-099-SW-ALT-015-1-103019,CROP,No-till,"No-till (cover crop, no-fertilizer). Soybean. Soybean","Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,UnivOfMinnesota,Mower,ALT,NA,NA,NA,NA,-92.85419,43.74893,NA,Readlyn,NA,NA,NA,NA,NA,NA,NA,NA,Readlyn,NA,NA,NA,NA,NA,NA
ALT-7,SHM-no till,SHM,MN-099-SW-ALT-016-1-103019,CROP,No-till,"No-till (cover crop, no-fertilizer). Soybean. Soybean","Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,UnivOfMinnesota,Mower,ALT,NA,NA,NA,NA,-92.85348,43.74876,NA,Marquis,NA,NA,NA,NA,NA,NA,NA,NA,Marquis,NA,NA,NA,NA,NA,NA
ALT-8,SHM-no till,SHM,MN-099-SW-ALT-017-1-103019,CROP,No-till,"No-till (cover crop, no-fertilizer). Soybean. Soybean","Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,UnivOfMinnesota,Mower,ALT,NA,NA,NA,NA,-92.85374,43.74855,NA,Marquis,NA,NA,NA,NA,NA,NA,NA,NA,Marquis,NA,NA,NA,NA,NA,NA
ALT-9,SHM-no till,SHM,MN-099-SW-ALT-018-1-103019,CROP,No-till,"No-till (cover crop, no-fertilizer). Soybean. Soybean","Western field, 50-acre section with grass waterway running south of field; bordered by hay",AG-CROP,UnivOfMinnesota,Mower,ALT,NA,NA,NA,NA,-92.85341,43.749,NA,Readlyn,NA,NA,NA,NA,NA,NA,NA,NA,Readlyn,NA,NA,NA,NA,NA,NA
REF-1,Ref - Native,Ref,MN-099-SW-REF-019-1-110419,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,UnivOfMinnesota,Mower,REF,NA,NA,NA,NA,-92.845067,43.746917,NA,Kenyon,NA,NA,NA,NA,NA,NA,NA,NA,Kenyon,NA,NA,NA,NA,NA,NA
REF-2,Ref - Native,Ref,MN-099-SW-REF-020-1-110419,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,UnivOfMinnesota,Mower,REF,NA,NA,NA,NA,-92.8454,43.7469,NA,Kenyon,NA,NA,NA,NA,NA,NA,NA,NA,Kenyon,NA,NA,NA,NA,NA,NA
REF-3,Ref - Native,Ref,MN-099-SW-REF-021-1-110419,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,UnivOfMinnesota,Mower,REF,NA,NA,NA,NA,-92.84465,43.746883,NA,Kenyon,NA,NA,NA,NA,NA,NA,NA,NA,Kenyon,NA,NA,NA,NA,NA,NA
REF-4,Ref - Native,Ref,MN-099-SW-REF-022-1-110719,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,UnivOfMinnesota,Mower,REF,NA,NA,NA,NA,-92.84395,43.746883,NA,Kenyon,NA,NA,NA,NA,NA,NA,NA,NA,Kenyon,NA,NA,NA,NA,NA,NA
REF-5,Ref - Native,Ref,MN-099-SW-REF-023-1-110719,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,UnivOfMinnesota,Mower,REF,NA,NA,NA,NA,-92.844333,43.7469,NA,Kenyon,NA,NA,NA,NA,NA,NA,NA,NA,Kenyon,NA,NA,NA,NA,NA,NA
REF-6,Ref - Native,Ref,MN-099-SW-REF-024-1-110719,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,UnivOfMinnesota,Mower,REF,NA,NA,NA,NA,-92.8436,43.74685,NA,Kenyon,NA,NA,NA,NA,NA,NA,NA,NA,Kenyon,NA,NA,NA,NA,NA,NA
REF-7,Ref - Native,Ref,MN-099-SW-REF-025-1-110719,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,UnivOfMinnesota,Mower,REF,NA,NA,NA,NA,-92.843,43.74685,NA,Kenyon,NA,NA,NA,NA,NA,NA,NA,NA,Kenyon,NA,NA,NA,NA,NA,NA
REF-8,Ref - Native,Ref,MN-099-SW-REF-026-1-110719,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,UnivOfMinnesota,Mower,REF,NA,NA,NA,NA,-92.84325,43.7469,NA,Kenyon,NA,NA,NA,NA,NA,NA,NA,NA,Kenyon,NA,NA,NA,NA,NA,NA
REF-9,Ref - Native,Ref,MN-099-SW-REF-027-1-110719,RANGE,Perennial,Native rangeland,Undisturbed fencerow running W-E located at the southern edge of the CON field,Reference,UnivOfMinnesota,Mower,REF,NA,NA,NA,NA,-92.84265,43.746867,NA,Kenyon,NA,NA,NA,NA,NA,NA,NA,NA,Kenyon,NA,NA,NA,NA,NA,NA
AD1-ASP1,SHM - no-till,SHM,WA-075-SW-AD1-ASP1-0_5-2018,CROP,No-till,ASP1,ASP,AG-CROP,WashingtonState,AD1,NA,1,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
AD1-PGL1,Ref - CRP,Ref,WA-075-SW-AD1-PGL1-0_5-2018,GRASS,Perennial,PGL1,PGL,ALT,WashingtonState,AD1,NA,1,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
ASP2-1,SHM - no-till,SHM,WA-075-SW-CK-1A-ASP2-1-P1-0_5-2018,CROP,No-till,ASP2,ASP,AG-CROP,WashingtonState,CK,ASP2,1,NA,NA,NA,-117.0822114,46.78188975,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
CK1-ASP2,SHM - no-till,SHM,WA-075-SW-CK1-ASP2-0_5-2018,CROP,No-till,ASP2,ASP,AG-CROP,WashingtonState,CK1,NA,2,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
ASP2-2,SHM - no-till,SHM,WA-075-SW-CK1B-ASP2-7-P2-0_5-2018,CROP,No-till,ASP2,ASP,AG-CROP,WashingtonState,CK,ASP2,2,NA,NA,NA,-117.0822114,46.78188975,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
