DSP_Pedon,Pedon_Num,DSP_Plot_ID,DSP_Pedon_ID,DSP_sample_ID,layer_no,hzdesg,hrzdep_t,hrzdep_b,Field_Texture,Coarse_Frag_volume,Clay_pct,Color_Moist_Hue,Color_Moist_Value,Color_Moist_Chroma,Color_Dry_Hue,Color_Dry_Value,Color_Dry_Chroma,Depletions_Knd,Depletions_Col_H,Depletions_Col_V,Depletions_Col_C,Ped_Surf_Feat_Knd,Ped_Surf_Feat_Amt,Ped_Surf_Feat_Loc,Conc_Knd,Conc_Qty,Conc_Size,Conc_Cont,Conc_Col_H,Conc_Col_V,Conc_Col_C,Conc_Mst,Conc_Shp,Conc_Loc,Structure_Grade,Structure_Size,Structure_Type,Consistence_RupRes_mst,Roots_Qty1,Roots_Sz1,Roots_Qty2,Roots_Sz2,Roots_Qty3,Roots_Sz3,Roots_Loc,Pores_Qty1,Pores_Sz1,Pores_Qty2,Pores_Sz2,Pores_Qty3,Pores_Sz3,Pores_Shp,Consistence_RupRes_dry,Consistence_Stk,Consistence_Pls,Roots_Qty4,Roots_Sz4,Roots_Qty5,Roots_Sz5,Pores_Qty4,Pores_Sz4,Pores_Qty5,Pores_Sz5
TX-AY3-3-INT,3,AY3,AY3-3,AY3-3-1,1,B2,0,5,LS,0,6,10YR,2,2,7.5YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AY3-3-INT,3,AY3,AY3-3,AY3-3-2,2,B2ca,5,10,LS,0,6,10YR,2,2,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AY3-3-INT,3,AY3,AY3-3,AY3-3-3,3,Ap,10,30,LS,0,6,10YR,3,2,10YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AY3-3-INT,3,AY3,AY3-3,AY3-3-4,4,Ap,30,50,SL,0,10,10YR,4,1,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AY3-3-INT,3,AY3,AY3-3,AY3-3-5,5,Ap,50,80,SL,0,11,10YR,4,2,7.5YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AY3-3-INT,3,AY3,AY3-3,AY3-3-6,6,A1,80,100,SL,0,16,7.5YR,4,3,7.5YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-1-STR,1,AZ1,AZ1-1,AZ1-1-1,1,B2,0,5,LS,0,2,10YR,4,1,7.5YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-1-STR,1,AZ1,AZ1-1,AZ1-1-2,2,B2ca,5,10,LS,0,1,10YR,4,1,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-1-STR,1,AZ1,AZ1-1,AZ1-1-3,3,Ap,10,30,LS,0,6,10YR,4,1,10YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-1-STR,1,AZ1,AZ1-1,AZ1-1-4,4,Ap,30,50,LS,0,9,10YR,4,2,10YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-1-STR,1,AZ1,AZ1-1,AZ1-1-5,5,Ap,50,80,SCL,0,22,10YR,5,2,10YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-1-STR,1,AZ1,AZ1-1,AZ1-1-6,6,A1,80,100,SCL,0,23,10YR,5,2,7.5YR,6,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-2-STR,2,AZ1,AZ1-2,AZ1-2-1,1,B2,0,5,SL,0,8,10YR,2,2,10YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-2-STR,2,AZ1,AZ1-2,AZ1-2-2,2,B2ca,5,10,SL,0,10,7.5YR,4,1,7.5YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-2-STR,2,AZ1,AZ1-2,AZ1-2-3,3,Ap,10,30,SL,0,15,10YR,4,1,10YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-2-STR,2,AZ1,AZ1-2,AZ1-2-4,4,A1,30,50,SCL,0,20,10YR,4,2,10YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-2-STR,2,AZ1,AZ1-2,AZ1-2-5,5,B2,50,80,SCL,0,24,10YR,5,2,7.5YR,6,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-2-STR,2,AZ1,AZ1-2,AZ1-2-6,6,B2ca,80,100,SCL,0,23,10YR,4,2,7.5YR,6,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-3-STR,3,AZ1,AZ1-3,AZ1-3-1,1,Ap,0,5,LS,0,4,10YR,2,2,10YR,5,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-3-STR,3,AZ1,AZ1-3,AZ1-3-2,2,Ap,5,10,SL,0,11,7.5YR,4,1,7.5YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-3-STR,3,AZ1,AZ1-3,AZ1-3-3,3,Ap,10,30,SL,0,15,10YR,2,2,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-3-STR,3,AZ1,AZ1-3,AZ1-3-4,4,A1,30,50,SL,0,18,10YR,4,1,10YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-3-STR,3,AZ1,AZ1-3,AZ1-3-5,5,B2,50,80,SCL,0,24,10YR,4,2,7.5YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ1-3-STR,3,AZ1,AZ1-3,AZ1-3-6,6,B2ca,80,100,SCL,0,24,7.5YR,5,2,7.5YR,6,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-1-STR,1,AZ2,AZ2-1,AZ2-1-1,1,Ap,0,5,LS,0,10,10YR,2,2,10YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-1-STR,1,AZ2,AZ2-1,AZ2-1-2,2,Ap,5,10,LS,0,9,10YR,4,1,10YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-1-STR,1,AZ2,AZ2-1,AZ2-1-3,3,Ap,10,30,SL,0,17,10YR,4,1,10YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-1-STR,1,AZ2,AZ2-1,AZ2-1-4,4,A1,30,50,SL,0,19,10YR,4,1,10YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-1-STR,1,AZ2,AZ2-1,AZ2-1-5,5,B2,50,80,SCL,0,20,7.5YR,5,3,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-1-STR,1,AZ2,AZ2-1,AZ2-1-6,6,B2ca,80,100,SL,0,19,7.5YR,5,2,7.5YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-2-STR,2,AZ2,AZ2-2,AZ2-2-1,1,Ap,0,5,SL,0,14,10YR,4,1,7.5YR,5,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-2-STR,2,AZ2,AZ2-2,AZ2-2-2,2,Ap,5,10,SL,0,15,10YR,4,1,7.5YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-2-STR,2,AZ2,AZ2-2,AZ2-2-3,3,Ap,10,30,SCL,0,21,10YR,4,1,10YR,5,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-2-STR,2,AZ2,AZ2-2,AZ2-2-4,4,A1,30,50,SCL,0,24,10YR,5,1,7.5YR,5,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-2-STR,2,AZ2,AZ2-2,AZ2-2-5,5,B2,50,80,SCL,0,26,10YR,5,1,10YR,5,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-2-STR,2,AZ2,AZ2-2,AZ2-2-6,6,B2ca,80,100,SCL,0,24,10YR,5,1,10YR,5,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-3-STR,3,AZ2,AZ2-3,AZ2-3-1,1,Ap,0,5,SL,0,14,7.5YR,4,1,7.5YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-3-STR,3,AZ2,AZ2-3,AZ2-3-2,2,Ap,5,10,SL,0,14,10YR,4,1,10YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-3-STR,3,AZ2,AZ2-3,AZ2-3-3,3,Ap,10,30,SL,0,20,10YR,2,2,10YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-3-STR,3,AZ2,AZ2-3,AZ2-3-4,4,A1,30,50,SCL,0,24,10YR,3,1,7.5YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-3-STR,3,AZ2,AZ2-3,AZ2-3-5,5,B2,50,80,SCL,0,24,10YR,3,1,10YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ2-3-STR,3,AZ2,AZ2-3,AZ2-3-6,6,B2ca,80,100,SCL,0,24,7.5YR,3,1,7.5YR,5,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-1-STR,1,AZ3,AZ3-1,AZ3-1-1,1,Ap,0,5,SL,0,9,7.5YR,3,2,10YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-1-STR,1,AZ3,AZ3-1,AZ3-1-2,2,Ap,5,10,SL,0,11,10YR,4,1,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-1-STR,1,AZ3,AZ3-1,AZ3-1-3,3,Ap,10,30,SL,0,15,10YR,4,1,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-1-STR,1,AZ3,AZ3-1,AZ3-1-4,4,A1,30,50,SCL,0,20,10YR,4,2,10YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-1-STR,1,AZ3,AZ3-1,AZ3-1-5,5,B2,50,80,SCL,0,20,10YR,5,2,7.5YR,6,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-1-STR,1,AZ3,AZ3-1,AZ3-1-6,6,B2ca,80,100,SCL,0,24,7.5YR,5,2,10YR,6,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-2-STR,2,AZ3,AZ3-2,AZ3-2-1,1,Ap,0,5,SL,0,9,10YR,4,1,10YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-2-STR,2,AZ3,AZ3-2,AZ3-2-2,2,Ap,5,10,SL,0,10,10YR,4,1,7.5YR,5,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-2-STR,2,AZ3,AZ3-2,AZ3-2-3,3,Ap,10,30,SL,0,12,10YR,4,1,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-2-STR,2,AZ3,AZ3-2,AZ3-2-4,4,A1,30,50,SL,0,16,10YR,4,1,10YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-2-STR,2,AZ3,AZ3-2,AZ3-2-5,5,B2,50,80,SCL,0,22,10YR,5,2,10YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-2-STR,2,AZ3,AZ3-2,AZ3-2-6,6,B2ca,80,100,SCL,0,20,10YR,5,3,10YR,6,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-3-STR,3,AZ3,AZ3-3,AZ3-3-1,1,Ap,0,5,SL,0,9,10YR,2,2,10YR,5,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-3-STR,3,AZ3,AZ3-3,AZ3-3-2,2,Ap,5,10,SL,0,10,10YR,4,1,10YR,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-3-STR,3,AZ3,AZ3-3,AZ3-3-3,3,Ap,10,30,SL,0,12,10YR,4,1,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-3-STR,3,AZ3,AZ3-3,AZ3-3-4,4,A1,30,50,SL,0,16,10YR,4,2,10YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-3-STR,3,AZ3,AZ3-3,AZ3-3-5,5,B2,50,80,SCL,0,20,10YR,5,2,7.5YR,6,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AZ3-3-STR,3,AZ3,AZ3-3,AZ3-3-6,6,B2ca,80,100,SL,0,18,7.5YR,5,2,7.5YR,6,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-1-REF,1,AR2,AR2-1,AR2-1-1,1,A1,0,5,SL,0,10,10YR,4,2,10YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-1-REF,1,AR2,AR2-1,AR2-1-2,2,A1,5,10,SL,0,10,,NA,NA,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-1-REF,1,AR2,AR2-1,AR2-1-3,3,A1,10,30,SL,0,12,10YR,4,2,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-1-REF,1,AR2,AR2-1,AR2-1-4,4,A1,30,50,SL,0,12,10YR,4,2,10YR,4,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-1-REF,1,AR2,AR2-1,AR2-1-5,5,B2,50,80,SL,0,16,10YR,4,2,10YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-1-REF,1,AR2,AR2-1,AR2-1-6,6,B2ca,80,100,SL,0,16,10YR,5,3,10YR,5,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-2-REF,2,AR2,AR2-2,AR2-2-1,1,A1,0,5,SL,0,10,,NA,NA,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-2-REF,2,AR2,AR2-2,AR2-2-2,2,A1,5,10,SL,0,12,10YR,4,2,7.5YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-2-REF,2,AR2,AR2-2,AR2-2-3,3,A1,10,30,SL,0,11,10YR,2,2,7.5YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-2-REF,2,AR2,AR2-2,AR2-2-4,4,A1,30,50,SL,0,12,10YR,4,2,10YR,4,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-2-REF,2,AR2,AR2-2,AR2-2-5,5,B2,50,80,SL,0,16,10YR,4,2,7.5YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-2-REF,2,AR2,AR2-2,AR2-2-6,6,B2ca,80,100,SL,0,18,10YR,4,2,7.5YR,6,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-3-REF,3,AR2,AR2-3,AR2-3-1,1,A1,0,5,SL,0,8,10YR,4,2,10YR,5,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-3-REF,3,AR2,AR2-3,AR2-3-2,2,A1,5,10,SL,0,8,10YR,4,2,10YR,5,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-3-REF,3,AR2,AR2-3,AR2-3-3,3,A1,10,30,SL,0,12,10YR,4,2,7.5YR,4,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
TX-AR2-3-REF,3,AR2,AR2-3,AR2-3-4,4,A1,30,50,SL,0,14,10YR,4,2,7.5YR,6,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,,NA,,,NA,,NA,NA,NA,,,,NA,NA,NA,,NA,,NA,,NA,
